0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-1.146319434346542,-1.212685137451478,-0.6966228508909027,-0.35088512290024415,-1.8872401394981222,1.2541415760531782,-1.5132314661402664,0.06611244330776048,0.07502295370369638,0.015929562354724702,-0.7848768974067352,0.6859303478650984,2.040416654301492,0.1487431108651744,-0.3435259228901125,-0.48094548060527764,-2.815273703199351,-0.5113962300912225,1.9056752815769111,0.6668341152293831
-1.6668058101205052,-0.44113614856117117,1.3474399077668022,-1.8089449495748102,-0.8346574072546582,0.5809337987633343,1.4773167734374215,0.6262897208934937,-0.36325609173663065,-0.2974130785533923,3.2402244447949977,0.3311554066284237,0.44458615774679644,0.8898439721303119,-0.009214319313588598,-1.350185299027914,-1.6103620063637665,1.4585797091673105,1.1587033198286978,-0.8158609637386041
-1.493860608610932,0.5196365035450184,0.1318065120237747,-0.49116643452220154,0.3984962283687976,0.7954423169096279,-0.6869868051592591,0.7297131678204685,0.654341367072145,-0.5999729028579864,0.33614273999318367,-0.555353491684212,-0.7936365862737721,1.4973475793664728,-0.5323905812582602,-0.7757222080316326,-0.5462309649394618,2.723032220930874,1.0053489191359986,0.08169264207523425
-1.1374768805757953,-1.0394225689112537,0.5984000965264553,1.28299319128918,-1.6601347138960865,-1.0179751778883257,1.0923808237594608,0.3952865233375644,-0.5208818291569319,-0.01706488837753979,-0.687086800990135,-0.38900204382194725,2.116768141670106,0.5714512016392358,-0.021705653925111576,0.2617302813483954,-2.265659152996371,0.19114706496061745,0.5355650150355109,1.466786145842731
-0.2501548323969427,-0.7532738731528694,0.126725240649892,-0.5028940268629059,-2.060517139178903,0.9911674625699813,-0.12469254315261746,0.5780204349863374,-0.19318040980303958,-0.0001667395275651573,0.04307638416601656,-0.9932918553987493,1.4503904126450224,0.6371021591442543,0.889588558287598,-1.2989501006008828,-2.5228320461511684,1.1097741891256527,-0.7044412781320131,0.5126320377713667
-0.9547996903169056,-1.4412457015463003,0.01822587492085058,-0.3365204405953094,-1.269797144168001,0.8960968742854942,-1.8520869916525158,0.08208908980717759,-0.06290690449277037,-0.3305170165675012,0.12715051628840293,-0.3044816870069361,1.9246630687491262,-0.009889461169197866,0.4312181052141164,-0.6217925910907999,-2.3579560233659516,0.4832027259996152,0.38020181576029904,0.6026766192438193
-0.28725840570882283,-1.5244393094427,0.4556983203243715,0.3238371938237073,-1.2852556943222715,0.42514899616324664,-0.8174092456902069,0.49330711130201527,-0.21431536975738918,-0.37940855939776613,-0.5424282105318065,0.5073779812428695,2.362312289588055,0.6415959330376522,0.2862756338626873,-2.2431030587721477,-2.5854621151984123,-1.4473684349031788,-1.5704028364623657,1.5363580261945153
-1.0274796192143105,-1.4089293239169836,-0.3761545366999475,-2.6293102922049316,-1.6742462351764593,-0.6928555578048129,0.6117920455199267,-0.04807965540349346,-0.2653068520069203,0.5149956204156164,-0.044897804777951224,0.5688241400564461,1.5302684499187436,0.1531678209975077,0.06713203217306973,-0.5802271810356547,-2.8609469428180514,-0.27214052028994956,0.25647071818853906,-0.21149712638885
-1.6859119521918886,-0.34087795988643094,-1.250165094120394,2.3892978179986395,1.2343512352677164,0.4399477562582097,2.162947642368531,-0.3796698561483372,-0.006392426520656469,1.0332028279077636,4.0445535101309575,0.9998154832672781,-0.19467423246926224,0.963885902270466,-1.2630885933943503,0.5997027445950234,-1.9372515114905644,1.5846569176413534,1.5152865338231833,1.6889360701228937
-1.4372982545768638,-1.438381469116097,0.11841955112329484,0.23532031314355684,-1.77852175503905,0.47468415124850166,-0.9717186746229927,0.8250701254505508,-0.31131696280496685,-0.35674442744580437,-0.11978852296601628,0.8286514436895298,1.8876321647227337,0.14495558718643353,0.14143812469726735,-0.9278946545664349,-2.9460655328960654,-0.6720529247858466,0.7700246341132903,1.069143793020979
-1.3204740092352427,-0.5873747532068928,-0.18091859278563238,-0.2355712639470395,-0.912491072513224,-0.7282023947080284,0.36762085137961453,-0.7031034598955546,-0.4506967556298533,-0.6312873509516046,0.21541353860048862,-1.9785885997149066,1.0007628200569492,1.5249045407637198,-1.0841512155421544,-1.0494749850728753,-2.332782387795635,0.3742108856260723,1.510555593970795,0.8848268828867533
-0.1098413067191305,-0.5994823892289639,1.1018181885410208,2.8564224308143737,0.11479902924635878,-0.10628385937750784,1.03361849140642,0.18034650671831534,0.44144913312156997,0.6838970687644444,2.080463366805548,-0.3171564529766296,0.08690182063763961,0.6420328460628806,0.8652617453026915,-1.1238439320952494,1.5837711526698708,0.8540873496056051,-0.7094918308026423,1.354101043431457
-1.147726549091951,-1.8507778965834605,0.5126590172786479,-1.2417216309690922,-1.8162831644011774,-0.12041694042558782,-1.2704740010585502,-0.3024359720032744,-0.09662139357303451,0.5260702028854207,-0.5775845425950028,-0.5160965097100852,1.8263327719139697,0.5039081834236756,1.0582472355215735,-0.6266605352986356,-1.9368306562073807,-0.36624024772578034,0.5608713998542431,-0.6410103459184993
-0.715492866783191,-2.5331988604465514,-0.9945751215933077,0.21827061215332452,-1.3851791831282496,0.44511677737253286,-0.3456260210539147,0.8099684732683682,-0.2925295367247873,-0.3068283407369567,0.3044567721866484,0.6897899338618317,1.444794611715162,0.537943936065106,-0.13756805747436052,-0.7306036828102522,-0.5814107269943356,1.6102164046951222,2.407410054444284,1.5011180253275287
-0.18789197029634414,-0.9512874858140494,1.7283937356164238,-0.5882054732296361,-0.8982445305870498,0.9232809107732431,0.47630540146946565,-1.2222020609111193,-0.7978482567535707,-0.1228261521759965,1.4427494785721824,3.09998171605021,0.6144400122688426,0.6907172043674249,0.20794691947749114,-0.35484110482880077,1.3851883773885088,1.340253091796014,-0.2653867994765791,-0.14352400252267408
-1.3209545918078904,-1.3437527021946498,2.4062517599550093,-0.32273428767423146,-1.7335735817369844,0.2999041298397561,-1.7678811483805728,-0.4841970732108288,-0.38551017052122794,0.04407803944182059,1.043237972488732,1.1955016061734611,0.692657478419503,-0.4291023285062491,0.3707765953664247,-0.34661757261191656,0.5532276440954914,-0.3670257698369985,0.5422177711302278,0.545975562550158
0.3479262655940463,-1.4948468708498852,-0.45328990552879467,-0.7494177365310565,-1.2947988641575991,-0.16337009151445725,0.2115188918621806,-0.5929590267841546,-0.36372333231701315,-0.002620732715872043,-0.424113117169426,-0.6109248203666059,1.2963616569341743,1.0771387424883778,0.4232372763331934,-0.42854369623823213,-1.945547275787544,-0.490532548613071,-2.2949298504372675,-0.14558783456946567
-1.1717755260430265,-0.6733168546974495,0.13066541386088057,0.22479836835330744,-0.1417990982470145,-0.2314807704763146,-0.49833880913430595,-0.16668517852773754,0.218495283356747,-0.7843333944264997,2.6373422819223764,2.1610209265890132,-0.4256870835672426,1.042603186591655,-0.4678341377373146,0.3536340235426386,-1.1194588459771138,0.5383486620306369,1.8076350123367593,1.4104448925461388
-0.16488252892284141,-1.0873796502037083,0.43246786341514365,0.11864725640645919,-1.889980653951852,0.2761459996133038,-1.3171369177483698,2.450880786227822,-0.856962652161068,-0.22057352214373832,0.41947005989785136,-0.43784023479823436,0.9283905720689254,0.7182286721574244,-0.15942607690222171,0.24084254706144534,-0.42620783117638894,0.3637247416084608,-0.8706292272083181,1.2695287087353242
0.7184303849672533,-0.8480207078830504,-0.5365600975113196,-0.1682738555053446,-1.8695671776484821,-1.0063592703186806,-1.6954393805761037,1.2190647970984112,-0.22524644092374435,0.3075136707836062,-0.7998855857613709,0.08042980954287604,1.094292828064645,1.2651649767908226,0.062421417982614524,-0.7051890184950054,-0.6686701878481074,0.7671762058289832,-2.302419653000636,0.5190675317139699
