0,1,2,3,4,5,6,7,8,9
0.9534423830648391,1.344889246488004,1.8669744597878604,2.2553734712834492,-1.1942385966762474,0.9581251849666816,-1.8458825171991615,-0.24511721723446456,-1.047541279183397,-0.8480685025419835
0.8501229794139702,1.7909517486914144,1.588214272387228,-0.7118651958096252,0.42806727659682664,0.12133177725094041,1.8519781148207966,-0.48109730089023417,-0.7042000974183589,0.883366171379742
0.5768556936942013,-1.370954485389644,-0.006237254762695654,1.9141352139151906,0.2814434480088391,-0.14719900407981554,0.9173583844818926,-0.12403130009845983,2.115995927189511,-0.4907648331454227
0.9149746603375932,-1.778660853683262,0.47197423094842667,2.066506578541552,1.196567377015303,0.24241692467447748,1.2942044104522414,0.4080128200312093,1.6122293042306552,-0.743013043019362
1.1711010750612114,0.5612359747307504,1.1897970839617575,0.6744047100103789,1.5600216680616739,-0.0271243421805899,-1.3872187152840176,0.46426302930985086,0.926001513076205,-0.016588582109691462
0.8077018607111109,-0.30138178562496665,0.16184891790478262,-1.0741866001715583,-0.24477200885646316,-1.8228253082351327,-1.416380038539174,-1.5800867488335668,-1.3425656478223926,1.067607717348302
1.097442607748249,-1.7082832461942838,0.6063722618341186,1.6167619484571123,0.6769832559254292,0.09416816163348839,0.9913943267769006,0.9101932883795294,1.3373371907265699,-0.25297043164910354
1.3614272001301293,0.44400615539886323,0.7999282116009443,-0.7759420747038317,0.11145476207002258,0.4785705571772274,0.08530769926196116,-0.8842141225710546,0.024248946006437677,0.2717085237625393
0.7415026005848926,2.0378750129361483,1.7189793579963537,-1.0614669880927061,0.019733131400938686,-0.389091064146589,1.8247844549039045,0.07624587083362,-0.6050168111404948,0.6169148611988515
0.8693535925488558,-0.5972104990034264,0.857524207411507,-0.8146157930645322,-1.3952256737283923,-0.041131127877086504,1.349233761786293,1.5519098516311693,-1.0352468440717462,1.0645149385028543
1.133537444169966,-1.4786239483014665,0.8551522857452352,0.7650238258884875,-0.6103352814564307,0.6942327171621783,1.929472584964151,-1.8651984667519275,1.9122888046136992,-0.029621276737437224
1.2981267690817675,1.300451322133541,1.3746531870231649,1.6866416557173203,-0.5647355701489837,0.36213519303935715,-1.6356255807821611,0.908713874980465,-0.41522136511332797,-0.2879844036829966
0.8894605191621558,0.9945547655702967,1.1589880666495458,0.2756668667269381,-1.069831418578633,1.1822886054628563,1.804919107786891,0.11595710004772605,-0.3361542497785862,0.08168369536051584
1.0421562539622744,-0.05457132696666254,1.1749293430914163,-1.0950098394376615,-0.9025639271588903,1.7821460773078446,1.3561776075081597,-0.7006734864571353,-0.677947797493047,0.9065763651419161
1.2171671125215697,-1.3896761884867948,1.184681741417901,1.1967835492012462,-0.37416733348579534,-1.6007365520465353,1.2458306102203696,1.526245477033029,2.50404544577529,-0.2273445511377268
-0.5323536247129893,2.369833906585949,0.45168341731533135,-1.0703324124100217,2.1010481903953977,-0.6527336683120714,0.57105676899411,-0.7435110636116619,0.7095865112679237,0.6714395391513838
2.0014320935424377,-2.664892140067363,-0.1656796752563728,-0.5020525450965676,0.7580259924255237,0.2591288081364903,0.754265127988923,0.44590908535870255,0.011401665500667485,0.471727428184217
0.7792536070648597,1.6957381779179603,1.2180533436311052,-0.5278203826798701,-0.586616268195673,-0.8996748273670263,1.4032568994830936,-0.39944817175174563,-1.141368305762657,0.33897791224162055
0.9138129030344092,-1.3688957135704323,0.3413394428498458,2.291446555220894,1.970585514540732,-0.46559420709947064,2.1019322307544184,2.4005383176465784,2.351277462253194,-0.8979469725398701
1.565466284389954,0.055140582337886095,1.0655924296893844,-1.1124416961968424,-0.34130967422770575,0.8724378527893164,0.9818408401045844,0.8250437047784919,-0.39588104276375624,0.8255999526525624
0.9827635465979883,-1.8065915947874902,0.21140887774731007,1.8847915020207553,1.124236702974903,0.21026374634265016,0.4089558410609708,-0.002729639293355089,1.2943902509005207,-0.4809346370145413
0.9128093571946673,0.18570764810432205,1.2432131847889663,-1.0017745584397524,0.04643146596545417,1.0377490958211222,-0.39930612492462597,0.9640072186783585,-0.022337160886183982,0.5471747451445934
0.8493925818566821,-0.2169284696428641,1.0229484765281547,-1.0107524386811861,-1.1511064535778128,1.0030537746353907,1.4714847084289508,-0.1616162258498554,-1.1438819961588267,0.9769783872659589
0.7084959440574118,1.0517813867284607,0.9863214983830687,1.2863989634300574,-0.3135699077516499,-1.192407854395711,-0.0060267720153419635,1.85226249167861,-0.15840079150332456,-0.2434590096789997
1.2642111123060182,0.6539497091077044,1.581035627520119,2.199488255939638,-1.0196075155885276,0.6710658971421217,-1.3534019505509909,0.5746731211235558,-0.7062170452864863,-0.7051429276306765
1.002764970593499,-0.18199281461626157,0.5105660377814809,-0.5718451860028259,-0.40840213076014265,0.4170553388631531,-0.03174637425479479,-0.18950052893934316,-0.5090384456694181,1.230696302886545
1.1476803991090134,-0.9171765389301337,0.628838810681009,0.6559762758980103,-0.6651541511824861,-0.49001358963687214,0.9538962446843657,0.9139375461733702,2.3724581924171413,0.010235709867494724
0.7456640611157435,-0.5099994672533679,0.27216246275465655,-0.6963795568915018,-0.7690020029976034,-0.31687209323094484,1.1552239390315628,0.39498584270221776,-0.9977438788174983,0.4052409348192463
1.187404960639258,-0.24666633891370968,0.7061913029610021,-0.8794048423394816,-1.0043009027012,0.1364123040565772,1.5595634237887281,0.19841969664082387,-1.3445405741643335,0.9797393766244071
0.9288886364048887,-1.488447549708322,0.22000524846019112,1.6235582483718856,0.70979810328887,0.17561516948205375,0.7408859773337257,1.4877193587194328,1.8786270403307745,-1.0429580171859554
0.8553737742167941,-0.05566229969708008,1.0835631066794926,-0.5726690555062384,-0.4398440716536757,0.42088207211060047,-0.22916206435287864,0.1323154161376761,-0.3123220395021141,1.1559557909147993
1.1992705113464777,-0.3267150636302841,0.941507087305149,-1.129265126298208,-0.3545497749093463,1.7605389340212667,0.16492524266750275,0.7821153823527967,-0.9050534646440966,1.130613726519978
1.144828171668335,0.012947265205769583,1.5575118693315844,-0.5224731750290975,0.5801706364797169,-0.19287191098778025,-0.7319412585385572,0.14486557608885686,-0.16488882197322527,0.4216805860588286
1.348838448972415,0.014462723938001644,1.2985490632941803,-0.9935413714511763,-1.594304712285702,0.5863401009902464,3.474921337459702,-0.5082241692167033,-0.7243331038710368,0.46413853375094494
1.3594677531011667,0.1442214366974359,1.7142651727695273,0.5094806027041957,1.2455198956635167,0.3477424222942666,-2.7580527425930526,0.2874791105628447,1.2353461835097905,-0.05317456519506522
